Smiles,endpoint
COc1c(c2c3c(OC(C34)OC=C4)c1)C5=C(C(=O)CC5)C(=O)O2,0
CCCSc1cc(c2cc1)nc(NC(OC)=O)[nH]2,0
CC(=CC=CC(=CCO)C)C=CC(C(C)(C)CCC1)=C1C,0
CCCCc1c(C(c2cc(I)c(OCCN(CC)CC)c(I)c2)=O)c(c3o1)cccc3,0
CC(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)OC2C(c3ccc(F)cc3)N(CC(NC(=O)N4)=N4)CCO2,0
CN1CCC(N2C(=O)c(c3C(Cc4ccc(Cl)cc4)=N2)cccc3)CCC1,0
c1cc2c(c(c(c(c3ccc4)c4cc5)c5c2)cc3)cc1,0
COc1ccc(C(C(=O)c(c2O3)c(O)cc(O)c2)=C3)cc1,0
COc1cc(c2cc1)[nH]cc2C(c3cc(OC)c(OC)c(OC)c3)=O,0
ClC(Br)Cl,0
CCc1c(c2ccc1)oc(C(CNC(C)(C)C)O)c2,0
CNC(Oc1c2c(CC(C)(C)O2)ccc1)=O,0
Cc1ccc(c2n(c3ccc(S(=O)(=O)N)cc3)nc(C(F)(F)F)c2)cc1,0
CCCNC(NS(c1ccc(Cl)cc1)(=O)=O)=O,0
O=C1Nc(c2CC1)ccc(OCCCCc3n(C4CCCCC4)nnn3)c2,0
O=C1Oc(c2C=C1)cccc2,0
Cc1[nH]c2c(N(CC3CCCCC3)C(=O)N(C)C2=O)n1,0
CN(NN=C1C(C(=O)N)=NC=N1)C,0
COC(c1c(c2c3c(OCO3)c(OC)cc2C(OC)=O)c4c(OCO4)c(OC)c1)=O,0
CCNC(Cc1cc(C(F)(F)F)ccc1)C,0
COc1cc(c2cc1)OC(=O)C=C2CN(C)C,0
COc1c(OC)cc(c2c1)n(Cc3nc[nH]c3)nc2CCN4CCN(c5c(C)c(Cl)ccc5)CC4,0
CN1C(CC2c(c3NC2)cc(CCS(c4ccccc4)(=O)=O)cc3)CCC1,0
CC(C(Nc1cc(C(F)(F)F)c([N+]([O-])=O)cc1)=O)C,0
COc1cc(c2cc1)c(CCN(C(C)C)C(C)C)c[nH]2,0
Cc1[nH]c2c(N(Cc3occc3)C(=O)N(C)C2=O)n1,0
Cc1c(C(Nc2c3c(C(C)(C)OC3C)ccc2)=O)c(Cl)n(C)n1,0
NC(=NN=Cc1c(Cl)cccc1Cl)N,0
O=S(c1[nH]c(c2n1)ccc(F)c2)Cc3nccc(OCC4CC4)c3,0
COc1cc(c2cc1)[nH]c3c2CCN=C3C,0
COc1cc2c(c(c3[nH]2)ccnc3C)cc1,0
CC(Oc1cc(c2cc1)OC=C(c3ccccc3)C2=O)C,0
CC(N=C(N=C(NOCCCOc1c(Cl)cc(OC(F)(F)F)cc1)N)N)C,0
COc1ccc(C2=C(O)C(=O)c(c3O2)c(O)cc(O)c3)cc1,0
COc1cc(C)c(N2c(c3CC2)c(c4nc3NCCO)cccc4OC(F)(F)F)cc1,0
CC(CCCCN1C(=O)N(C)c2c(n(C)cn2)C1=O)O,0
CCn1nc(C(CN(C)CC2)=C2)nn1,0
Cc1cc(C)ccc1,0
CNCCCC(c(c12)cccc1)(c(c34)cccc3)CCC24,0
COc1ccc(C(C(Cl)(Cl)Cl)c2cc(O)c(O)cc2)cc1,0
C=CCc1cc(OC)c(OC)cc1,0
CSc1[nH]c(c2ccc(F)cc2)c(c3cc(NC(c4ccccc4)C)ncc3)n1,0
CC(c1ccccc1)Nc2nccc(c3c(c4ccc(F)cc4)[nH]c(S(=O)C)n3)c2,0
CC(Cc1cc(C(F)(F)F)ccc1)N,0
CNCCC=C1c(c2CCc(c13)cccc3)cccc2,0
Cc1c(N)ccc(N=Nc2c(C)cccc2)c1,0
Cc1n(CC2C(=O)c3c(n(C)c(c34)cccc4)CC2)ccn1,0
CCCN1CC(c2cc(S(=O)(=O)C)ccc2)CCC1,0
CC(Nc1ccc(OC(C)C)cc1)=O,0
COc1ccc(NC(=O)C)cc1,0
Cc1ccc(O)cc1,0
CCOc1ccc(NC(=O)C)cc1,0
O=C1NC(c2ccccc2)(c3ccccc3)C(=O)N1,0
COc1ccc(c2[nH]c(c3n2)ccc(C(C(C)CC(=O)N4)=N4)c3)cc1,0
O=C1N(C2CCN(CCCC(c3ccc(F)cc3)c4ccc(F)cc4)CC2)c(c5N1)cccc5,0
CCCCCC(C=CC1C(CC=CCCCC(O)=O)C2CC1OO2)O,0
CC(N=C(N=C(NOCCCOc1c(Cl)cc(Cl)c(Cl)c1)N)N)C,0
COc1cc(c2cc1)c3c(c4N2)c(n(CCCN(C)C)n3)ccc4[N+]([O-])=O,0
CNC(NCCSCc1oc(CN(C)C)cc1)=C[N+]([O-])=O,0
Nc1sc(c2n1)cc(OC(F)(F)F)cc2,0
CCCN(CCc1c2c(NC(=O)C2)ccc1)CCC,0
O=C1N2C(c3c(c(c4[nH]3)cccc4)CC2)=Nc(c15)cccc5,0
Nc1c(c2nc3c1CCCC3)cccc2,0
COc1ccc(C(Oc(c2C3=O)c(OC)c(OC)c(OC)c2OC)=C3)cc1,0
COc1c(OC)c(c2c(OC)c1OC)OC(c3ccc(O)cc3)=CC2=O,0
CN(S(CCNC(N(N=O)CCCl)=O)(=O)=O)C,0
CCCCCNC(NN=Cc1c(c2[nH]c1)cc(OC)cc2)=N,0
Cn1c2c(N(C)C(=O)NC2=O)nc1,0
c1cc(c2cc1)nc(c3ncsc3)[nH]2,0
Clc1c(CN2Cc(c3CC2)ccs3)cccc1,0
CN(CCOc1ccc(C(c2ccccc2)=C(c3ccccc3)CCCl)cc1)C,0
O=C(CCc1c(CC(O)=O)c2[nH]c1Cc3[nH]c(c(CCC(O)=O)c3CC(O)=O)Cc4[nH]c(c(CCC(O)=O)c4CC(O)=O)Cc5[nH]c(c(CCC(O)=O)c5CC(O)=O)C2)O,0
COc1c(OC)cc(CCN(CCCC(C(C)C)(c2cc(OC)c(OC)cc2)C#N)C)cc1,0
CNC1C(OC)CN(c2nc(c3cc2)N(c4sccn4)C=C(C(O)=O)C3=O)C1,0
CC(CC(C(C(=O)c(c1O2)cccc1)=C2O)c3ccccc3)=O,0
CN(CCc1c(c2[nH]c1)cc(CC3NC(=O)OC3)cc2)C,0
Cc1ccc(c2c(CC(N(C)C)=O)n(c3n2)cc(C)cc3)cc1,0
CC(=CC=CC(=CC(O)=O)C)C=CC(C(C)(C)CCC1)=C1C,0
BrCCBr,0
CC(c1sc(c2c1)cccc2)=O,0
COC(C(N1CC2=C(SC(=O)C2)CC1)c3c(Cl)cccc3)=O,0
COc1cc2c(C3(c(c4C(=O)O3)cccc4)c(c5O2)ccc(O)c5)cc1,0
CCOc1cc(c2cc1)OC(=O)C(C#N)=C2,0
CCOc1cc(c2cc1)OC(=O)C=C2C(F)(F)F,0
COc1cc(c2cc1)OC(=O)C=C2C(F)(F)F,0
CCOc1cc(c2cc1)OC(=O)C=C2CCl,0
C=CC1CCC=CC1,0
Nc1c(c2c(c3c1)ccc(c34)cccc4)cccc2,0
CCCCOc1cc(c2cc1)OC(=O)C=C2C(F)(F)F,0
O=C1C=C(C(=N2)C=C1)Oc(c23)cc(OCc4ccccc4)cc3,0
CCOc1cc(c2cc1)OC(=O)C=C2,0
O=Cc1c(c2cc(c13)cccc3)cccc2,0
CC[N+](CCC(C(=O)Oc(c12)cc(OC)cc1)=C2C)(CC)C,0
O=C1Oc(c2C(C(F)(F)F)=C1)cc(OCc3ccccc3)cc2,0
Oc1c(CNC2C(c3ccccc3)NCCC2)cc(OC(F)(F)F)cc1,0
CCN(C(SC)=S)CC,0
CCN(C(SC)=O)CC,0
Cc1c2c(c(c3cc2)cccc3)c(C)c(c14)cccc4,0
COC(C1(C(O)C(N(c2ccc(Cl)cc2)Cc3nn(C)nn3)c(c4O1)cc(N)cc4)C)OC,0
Cc1c(OCC(N)C)c(C)ccc1,0
CCN(N=O)CC,0
CCCN(N=O)CCC,0
CCCCN(N=O)C,0
CCN(C(c1cc(C)ccc1)=O)CC,0
CCCCCN(N=O)CCCCC,0
COc1c(OC2CCCC2)cc(C(Nc3c(Cl)cncc3Cl)=O)cc1,0
O=C1SC(C2=C1)CCN(C(c3c(F)cccc3)C(C4CC4)=O)C2,0
CCc1c(N(C(CCl)=O)COC)c(CC)ccc1,0
CCNc1nc(SC)nc(NC(C)C)n1,0
CN(C(C(=O)N(c1ccccc1)N2C)=C2)C,0
CC(N(C)N(c1ccccc1)C2=O)=C2,0
CNCCC(c1ccccc1)Oc2c(C)cccc2,0
CCNc1nc(NC(C)C)nc(Cl)n1,0
CC(N(Cc1ccccc1)C)Cc2ccccc2,0
CCOC1C(C)C(C(OOC2(C)O3)(C4CCC2)C3O1)CCC4C,0
CCCCOCN(c1c(CC)cccc1CC)C(CCl)=O,0
COc1c(O)ccc(CNC(CCCCC=CC(C)C)=O)c1,0
CNC(Oc1c(c2ccc1)cccc2)=O,0
CCOP(Oc1c(Cl)cc(Cl)c(Cl)n1)(OCC)=S,0
C(CN1CCN(C(c2ccccc2)c3ccccc3)CC1)=Cc4ccccc4,0
CN1c(c2N(c3ccccc3)C(=O)CC1=O)ccc(Cl)c2,0
COC(C(N1Cc(c2CC1)ccs2)c3c(Cl)cccc3)=O,0
CCc1sc2c(C(c3c(Cl)cccc3)=NCC(=O)N2C)c1,0
O=P1(OCCCN1)N(CCCl)CCCl,0
CC(CC1C(C1(C)C)C2)=C2,0
CNC(C1(CCC1)c2ccc(Cl)cc2)CC(C)C,0
CCCCCN(C(C(NC(c1cc(Cl)c(Cl)cc1)=O)CCC(O)=O)=O)CCCOC,0
CN1c(c2C(c3ccccc3)=NCC1=O)ccc(Cl)c2,0
CCOP(Oc1nc(C(C)C)nc(C)c1)(OCC)=S,0
c1cc2c(c(c3cc2)cc4c(c(c5cc4)cccc5)c3)cc1,0
c1cc2c(c(c(c(c3ccc4)c4cc5)c5c2)c(c36)cccc6)cc1,0
CN(C(Nc1cc(Cl)c(Cl)cc1)=O)C,0
O=C1N(CCCN2CCC(N3c(c4NC3=O)ccc(Cl)c4)CC2)c(c5N1)cccc5,0
O=S1OCC2C(C(C(Cl)(Cl)C23Cl)(Cl)C(Cl)=C3Cl)CO1,0
CC1(C(=O)CC2)C2C(C3CC1)CCc(c34)cc(O)cc4,0
CCc1sc2c(C(c3c(Cl)cccc3)=NCc(n24)nnc4C)c1,0
CC(NCCC#N)Cc1ccccc1,0
CN1c(c2C(c3c(F)cccc3)=NCC1=O)ccc([N+]([O-])=O)c2,0
CNCCC(c1ccccc1)Oc2ccc(C(F)(F)F)cc2,0
FC(C(Br)Cl)(F)F,0
CCCCCC,0
O=P1(N(CCCl)CCCO1)NCCCl,0
CNC1(C(=O)CCCC1)c2c(Cl)cccc2,0
CCCCCCCCCCCC(O)=O,0
CCN(CC(Nc1c(C)cccc1C)=O)CC,0
CN(C(C(c1ccccc1)(c2ccccc2)CCN3CCC(c4ccc(Cl)cc4)(O)CC3)=O)C,0
CCOC(N1CCC(=C2c(c3CCc(c24)cc(Cl)cc4)nccc3)CC1)=O,0
CCNC(Cc1cc2c(OCO2)cc1)C,0
COc1cc(c2cc1)c(CCNC(=O)C)c[nH]2,0
CCOC(C1(CCN(C)CC1)c2ccccc2)=O,0
CCC1(C(=O)N(C)C(=O)N1)c2ccccc2,0
CNC(Oc1cc(C)c(SC)c(C)c1)=O,0
COc1ccc(C(C(Cl)(Cl)Cl)c2ccc(OC)cc2)cc1,0
Oc1ccc(C(C(Cl)(Cl)Cl)c2ccc(O)cc2)cc1,0
COc1ccc(C(C(Cl)(Cl)Cl)c2ccc(O)cc2)cc1,0
COc1cc(c2cc1)ccc(CCC(=O)C)c2,0
Cc1c2c(N(C3CC3)c(c4C(=O)N2)nccc4)ncc1,0
COC(C(C(c1cc([N+]([O-])=O)ccc1)C(C(OCCN(Cc2ccccc2)C)=O)=C(C)N3)=C3C)=O,0
CCC(C(c1ccccc1)(c2ccccc2)CC(NC)C)OC(=O)C,0
COc1c2c(C(C(C34)(O)CCC5=O)(C5O2)CCN3C)c(C4)cc1,0
CCOP(Oc1ccc([N+]([O-])=O)cc1)(OCC)=S,0
CN1CCN(CCCN2c(c3Sc(c24)cccc4)cccc3)CC1,0
C1CCC(C(C2CCCCC2)CC3NCCCC3)CC1,0
CCOP(SCSCC)(OCC)=S,0
CN(CCCN1c(c2Sc(c13)cccc3)cccc2)C,0
c1cc(c2cc1)cccn2,0
COCCCOc1c(C)c(CSc2[nH]c(c3n2)cccc3)ncc1,0
C#CCN(C(Cc1ccccc1)C)C,0
CC(C(=O)C(C)=C(C(c1ccccc1)CCCCCC(O)=O)C2=O)=C2C,0
CNC1c(c2C(c3cc(Cl)c(Cl)cc3)CC1)cccc2,0
CC(CC(C1(CCC1)c2ccc(Cl)cc2)N(C)C)C,0
Nc1ccc(S(Nc2ncccn2)(=O)=O)cc1,0
CCC(c1ccccc1)=C(c2ccc(OCCN(C)C)cc2)c3ccccc3,0
O=C1C(F)=CN(C2OCCC2)C(=O)N1,0
CN1c(c2C(c3ccccc3)=NC(O)C1=O)ccc(Cl)c2,0
CCNc1nc(SC)nc(NC(C)(C)C)n1,0
O=C1NC(=O)C(N2C(=O)c(c3C2=O)cccc3)CC1,0
CN1C(=O)N(C)c(c2C1=O)nc[nH]2,0
CSc1cc2c(Sc(c3N2CCC4N(C)CCCC4)cccc3)cc1,0
Cc1ccccc1,0
COc1cc(C2(C(CN(C)C)CCCC2)O)ccc1,0
O=P1(N(CCCl)CCCO1)N(CCCl)CCCl,0
Cc1c(O)c(C)c2c(OC(COc3ccc(CC4C(=O)NC(=O)S4)cc3)(C)CC2)c1C,0
Cc1cc(c2c(C)c1CCO)CC(CO)(C)C2=O,1
Nc1nc(c2c(NC3CC3)n1)n(C4CC(CO)C=C4)cn2,1
CC1C2(O)CC(O3)(C3(C)C(=O)OCC(C(N4CC5)C5OC2=O)=CC4)CO1,1
CC(NCC(c1ccc(O)c(CO)c1)O)(C)C,1
CCC(Nc1ccc(O)cc1)=O,1
O=C(Cc1c(c2[nH]c1)cc(CS(N3CCCC3)(=O)=O)cc2)O,1
OC1CCC(N2Cc(c3NC2)cc(Br)cc3Br)CC1,1
Nc1c(C(O)=O)cc(Br)cc1Br,1
CN(S(n1nc(S(n2c(CO)c(Br)c(c23)ccc(F)c3)(=O)=O)nc1)(=O)=O)C,1
CN(S(n1nc(S(n2c(CO)c(Br)c(c23)cc(O)c(F)c3)(=O)=O)nc1)(=O)=O)C,1
CCOC(c1c(COCCO)nc(C)c(C(OC)=O)c1c2ccccc2Cl)=O,1
CC(Cc1cccc(O)c1)N,1
CC(c1cc(C(CO)(C#N)C)cc(Cn2ncnc2)c1)(C#N)C,1
COc1ccc(C(O)=O)cc1,1
CN1N(c2ccccc2)C(=O)C=C1CO,1
Cc1cc(O)n(c2ccccc2)n1,1
NC(c1c2c(C(=O)N(c3ccc(N4C(=O)CCCC4)cc3)CC2)n(c5ccc(O)cc5)n1)=O,1
CCOc1cc(C(NC(c2c(C(O)=O)c(NC(=O)C)ccc2)=O)CS(=O)(=O)C)ccc1O,1
CCOc1cc(C(N2C(=O)c(c3C2=O)c(NC(=O)C)ccc3)CS(=O)(=O)C)ccc1O,1
CCOc1cc(C(N2C(=O)c(c3C2=O)c(NC(CO)=O)ccc3)CS(=O)(=O)C)ccc1OC,1
CN1CC(C2C1)c3c(cccc3)Oc(c24)ccc(Cl)c4,1
Clc1cc(c2cc1)C(C3c4c(cccc4)O2)CNC3,1
O=C(CNC(c1ccccc1O)=O)O,1
CC(NCC(COc1ccc(CC(=O)N)cc1)O)C,1
Cc1c(O)cccc1OC(c2ccccc2)CCN,1
CNCCC(c1ccccc1)Oc2cccc(O)c2C,1
CNCCC(c1ccccc1)Oc2cccc(O)c2C(O)=O,1
CC(c1n(CCC2OC(=O)CC(O)C2)c(c3ccc(F)cc3)c(c4ccccc4)c1C(Nc5ccccc5)=O)C,1
O=C(CN1c(c2CCC(NC(C(O)=O)CCc3ccccc3)C1=O)cccc2)O,1
CC(c1sc(c2n1)cc(F)cc2)O,1
CC(OC(NC(C(C)C)C(NC(c1sc(c2n1)cc(F)c(O)c2)C)=O)=O)C,1
COc1c(OC)c(c2cc1)c[n+](c3c2)CCc(c34)cc(OC5C(O)C(O)C(O)C(C(O)=O)O5)c(O)c4,1
COc1c(OC)c(c2cc1)c[n+](c3c2)CCc(c34)cc(O)c(O)c4,1
COc1c(O)c(c2cc1)c[n+](c3c2)CCc(c34)cc(OC5C(O)C(O)C(O)C(C(O)=O)O5)c(OC)c4,1
COc1c(OC)c(c2cc1)c[n+](c3c2)CCc(c34)cc(O)c(OC)c4,1
COc1c(O)c(c2cc1)c[n+](c3c2)CCc(c34)cc5c(OCO5)c4,1
COc1c(OC)c(c2cc1)c[n+](c3c2)CCc(c34)cc5c(OCO5)c4,1
C=C(c1c(C)cc2c(C(C)(C)CC(O)C2(C)C)c1)c3ccc(C(O)=O)cc3,1
C=C(c1c(C)cc2c(C(C)(C)CCC2(C)C)c1)c3ccc(C(O)=O)cc3,1
C=C(c1c(C)cc2c(C(C)(C)C(=O)CC2(C)C)c1)c3ccc(C(O)=O)cc3,1
C=C(c1c(C)cc2c(C(C)(C)C(O)CC2(C)C)c1)c3ccc(C(NCCS(O)(=O)=O)=O)cc3,1
CC(C(Nc1cc(C(F)(F)F)c(C#N)cc1)=O)(CS(c2ccc(F)cc2)(=O)=O)O,1
CC(C(Nc1cc(C(F)(F)F)c(C#N)cc1)=O)(CS(c2ccc(F)c(O)c2)(=O)=O)O,1
Cc1ccc(C2(C3)C3CNC2)cc1,1
O=C(c1ccc(C2(C3)C3CNC2)cc1)O,1
O=C(c1ccc(C2(C3)C3C(=O)NC2)cc1)O,1
CCNC(CCCC=CCC1C(C=CC(CCc2ccccc2)O)C(O)CC1O)=O,1
CCC(NCC1C(c2cccc(c23)OCC3)C1)=O,1
CCOc1n(Cc2ccc(c3c(c4nn[nH]n4)cccc3)cc2)c5c(cccc5C(O)=O)n1,1
CC1C(O)C(O)C(N2C(=O)N=C(N)C(F)=C2)O1,1
CC(NCC(COc1c2c([nH]c(c23)cccc3)ccc1)O)C,1
O=C(C(COc1cccc2c1c(c3[nH]2)cccc3)O)O,1
NS(c1ccc(n2c(c3ccc(CO)cc3)cc(C(F)(F)F)n2)cc1)(=O)=O,1
NS(c1ccc(n2c(c3ccc(C(O)=O)cc3)cc(C(F)(F)F)n2)cc1)(=O)=O,1
O=C(COCCN1CCN(C(c2ccc(Cl)cc2)c3ccccc3)CC1)O,1
CN(CCC(c1ncccc1)c2ccc(Cl)cc2)C,1
C=C1C(O)CC(O)CC1=CC=C2C3C(C(C(CCCC(O)(C)C)C)CC3)(C)CCC2,1
CC(c1c2c(C(O)C(O)C=C2)ccc1)NCCCc3cccc(C(F)(F)F)c3,1
CC(c1c2c(cc(O)cc2)ccc1)NCCCc3cccc(C(F)(F)F)c3,1
CC(c1c2c(C(O)C(O)C=C2)ccc1)NCCCc3ccc(O)c(C(F)(F)F)c3,1
CC(C(c1c(cccc1)C(O)C2O)=C2)NCCCc3cccc(C(F)(F)F)c3,1
COc1cc(N)c(Cl)cc1C(NC2CCN(Cc3ccccc3)CC2)=O,1
COc1cc(N)c(Cl)cc1C(NC2CCN(C(c3ccccc3)O)CC2)=O,1
COc1cc(N)c(Cl)cc1C(NC2CCNCC2)=O,1
O=C(C(N1Cc2c(scc2)CC1)c3c(Cl)cccc3)O,1
O=C1Oc(c2C=C1)cc(O)cc2,1
Cn1c2c(cc(C(N(c3ccccn3)CCC(O)=O)=O)cc2)nc1CNc4ccc(C(N)=N)cc4,1
CC(CN(S(c1ccc(N)cc1)(=O)=O)CC(C(NC(OC2C(C3OC2)CCO3)=O)Cc4ccccc4)O)C,1
CC(CN(S(c1ccc(N)c(O)c1)(=O)=O)CC(C(Cc2ccccc2)N)O)C,1
OC1c2c(ccc(Cl)c2)C(C3CCNCC3)c(c4C1)nccc4,1
OC1c(c2C(C3CCNCC3)c4c(cc(Cl)cc4)C1)cccn2,1
Oc1cc2c(C(C3CCNCC3)c4c(cc(Cl)cc4)CC2)nc1,1
O=C1C(O)N=C(c2ccccc2)c(c3N1)cc(Cl)cc3,1
O=C(Cc1c(Nc2c(Cl)cc(O)cc2Cl)cccc1)O,1
CN(CCOC(C1CC=CC=C1)c2ccccc2)C,1
OCCN(c1nc(N2CCCCC2)c3c(c(N4CCCCC4)nc(N(CCO)CCO)n3)n1)CCO,1
O=C(CCN1c(c2NC1=O)cccc2)O,1
O=C1N(CCCN2CCC(N3c4c(cc(Cl)cc4)NC3=O)CC2)c(c5N1)ccc(O)c5,1
O=C1c2c(c(O)c(c3c2O)CCC(C(CO)O)(O)C3)C(=O)c(c14)c(O)ccc4,1
CCCCCc1cc(O)c2c(OC(C)(C)C(C23)CCC(CO)=C3)c1,1
CN1Cc2c(nc(C(NC3(C(NC(C(Nc4ccc(Cl)cn4)=O)=O)CCC(C(N(C)C)=O)C3)C)=O)s2)CC1,1
O=C1OC(C(F)(F)F)(C#CC2CC2)c(c3N1)cc(Cl)c(O)c3,1
O=C1OC(C(F)(F)F)(C#CC2(CC2)O)c(c3N1)cc(Cl)cc3O,1
O=C1OC(C(F)(F)F)(C#CC2(CC2)O)c(c3N1)cc(Cl)c(O)c3,1
Cc1c(C)cc(N2C(=O)C(=NNc3cccc(c4cc(C(O)=O)ccc4)c3O)C(C)=N2)cc1,1
Cc1c(C)cc(N2C(=O)C(N)C(C)=N2)cc1,1
Nc1cccc(c2cc(C(O)=O)ccc2)c1O,1
CN1CCN(c2c(C=C3C(=O)N(c4ccc(Cl)c(Cl)c4)CCS3)ccc(O)c2)CC1,1
C#Cc1cccc(Nc2c(c3ncn2)cc(OCCOC)c(OCCOC)c3)c1,1
C#Cc1cccc(Nc2c(c3ncn2)cc(OCCOC)c(OCCO)c3)c1,1
C#Cc1c(O)ccc(Nc2c(c3ncn2)cc(OCCOC)c(OCCOC)c3)c1,1
CN(CCC1(c(c2CO1)ccc(C#N)c2)c3ccc(F)cc3)C,1
N#Cc1cc2c(C(c3ccc(F)cc3)(CC(O)=O)OC2)cc1,1
N#Cc1cc2c(C(c3ccc(F)cc3)(CCN)OC2)cc1,1
CS(c1ccc(c2c(c3ccc(CO)nc3)ncc(Cl)c2)cc1)(=O)=O,1
O=C1N(c2ccc(F)cc2)C(c3ccc(O)cc3)C1CCC(c4ccc(F)cc4)O,1
CCN(CCN1C(=O)c2c([nH]c(C=C3c(c4NC3=O)cc(O)cc4)c2C)CC1)CC,1
CCNCCN1C(=O)c2c([nH]c(C=C3c(c4NC3=O)cc(O)cc4)c2C)CC1,1
Cc1nc(c2cc(C#N)c(OCC(C)C)cc2)sc1C(O)=O,1
Cc1nc(c2cc(C#N)c(OCC(O)(C)C)cc2)sc1C(O)=O,1
CC(C(O)=O)(Oc1ccc(C(c2ccc(Cl)cc2)=O)cc1)C,1
CC(C(O)=O)(Oc1ccc(C(c2ccc(Cl)cc2)O)cc1)C,1
CC(NC(C1C(C)(C2CC1)CCC(C23)C(C)(C4CC3)C=CC(=O)N4)=O)(CO)C,1
CC(C(O)=O)(NC(C1C(C)(C2CC1)CCC(C23)C(C)(C4CC3)C=CC(=O)N4)=O)C,1
NC(CCc1ccc(CCCC(O)=O)cc1)(CO)CO,1
CC(NC(C(O)=O)CSc1c(C(F)(F)F)cc(N)c(Nc2c(Cl)cc(C(F)(F)F)cn2)c1[N+]([O-])=O)=O,1
Nc1cc(C(F)(F)F)c(Cl)c(N)c1Nc2c(Cl)cc(C(F)(F)F)cn2,1
OC(c1ccc(F)cc1F)(Cn2ncnc2)Cn3ncnc3,1
OC(c1ccc(F)cc1)c2ccc(F)cc2,1
COc1c(O)ccc(C=CCN2CCN(C(c3ccc(F)cc3)c4ccc(F)cc4)CC2)c1,1
NCCON=C(c1ccc(C(F)(F)F)cc1)CCCCO,1
O=C(Nc1ccnc(Cl)c1)Nc2ccc(O)cc2,1
O=C(C1N(C(CP(CCCCc2ccccc2)(O)=O)=O)CC(C3CCCCC3)C1)O,1
CN1Cc2c(C3(C4CC(O)C=C3)CC1)c(c(O)cc2)O4,1
CC(=CCCC1(Oc(c2C=C1)c(CC=C(C)C)c3c(C(=O)C(=CC4C5=O)C(C5(CC=C(C(O)=O)C)OC6(C)C)(C6C4)O3)c2O)C)C,1
CC(=CCCC1(Oc(c2C=C1)c(CC=C(C)C)c3c(C(=O)C(C(C4C5=O)O)C(C5(CC=C(C(O)=O)C)OC6(C)C)(C6C4)O3)c2O)C)C,1
CC1c(c2CN1)ccc(c3ccc4c(N(C5CC5)C=C(C(O)=O)C4=O)c3OC(F)F)c2,1
CC1N(C(O)=O)Cc(c12)cc(c3ccc4c(N(C5CC5)C=C(C(O)=O)C4=O)c3OC(F)F)cc2,1
Cc1cc(OCCCC(C(O)=O)(C)C)c(C)cc1,1
Cc1cc(OCCCC(C(O)=O)(C)C)c(CO)cc1,1
Cc1c(OCCCC(C(O)=O)(C)C)cc(CO)cc1,1
Cc1c(OCCCC(C(O)=O)(C)C)cc(C(O)=O)cc1,1
CC1(N(CC(O)=O)C(=O)C(NC(C(SSCC(C(O)=O)N)Cc2ccccc2)=O)CCC1)C,1
CC(c1ccc(CC(O)(C)C)cc1)C(O)=O,1
CC(C1(C(=O)NC(c2c(C(O)=O)cc(CO)cn2)=N1)C)C,1
Cc1n(CCC(c2ccccc2)(c3ccccc3)C(=O)N)ccn1,1
CCCN1C(=O)C(c2ccc(CO)cc2)=C(c3ccc(S(=O)(=O)C)cc3)C1,1
CCCN1C(O)C(c2ccc(S(=O)(=O)C)cc2)=C(c3ccc(CO)cc3)C1=O,1
CCc1c(CC)cc2c(CC(NCC(c3c4c(NC(=O)C=C4)c(O)cc3)O)C2)c1,1
CCc1c(C(O)C)cc2c(CC(NCC(c3c4c(NC(=O)C=C4)c(O)cc3)O)C2)c1,1
CCCCC(N(Cc1ccc(c2c(c3[nH]nnn3)cccc2)cc1)C(=O)C45CCCC4)=N5,1
CCc1c(c2nc(c13)C(N4C3)=CC5=C(COC(=O)C5(CC)O)C4=O)cc(O)cc2,1
Nc1nnc(c2c(Cl)c(Cl)ccc2)c(N)n1,1
CS(c1cc(F)cc2c1n(Cc3ccc(Cl)cc3)c4c2CCC4CC(O)=O)(=O)=O,1
CS(c1cc(F)cc2c1n(Cc3ccc(Cl)cc3)c4c2C(=O)CC4CC(O)=O)(=O)=O,1
Oc1ccc2c(CCC(c3ccccc3)C2c4ccc(OCCN5CCCC5)cc4)c1,1
N#Cc1ccc(C(c2ccc(C#N)cc2)O)cc1,1
COc1cc(C(N2CCN(CCOCC(O)=O)CC2)c3ccc(Cl)cc3)ccc1O,1
CC1N(c(c23)c(c(N4CCN(C)CC4)c(F)c2)OC1)C=C(C(O)=O)C3=O,1
CC(C1C(C)(C2CC1)CCC(C23)C(C)(C4C(O)C3)CCC(O)C4)CCC(O)=O,1
OC1c2c(ccc(Cl)c2)C(=C3CCNCC3)c4c(cccn4)C1,1
CCOC(N1CCC(=C2c3c(cc(Cl)cc3)CCc(c24)cc(O)cn4)CC1)=O,1
O=C1C(O)N=C(c2ccccc2Cl)c3c(ccc(Cl)c3)N1,1
O=C1Nc2c(cc(Cl)cc2)C(c3ccccc3Cl)=N1,1
O=C1N(CC2C(CN3CCN(c4c5c(cccc5)sn4)CC3)CCCC2)C(=O)C(C16)C(CC67)CC7,1
O=C(C1C(CN2C(=O)C(C3C2=O)C(CC34)CC4)CCCC1)O,1
O=C(C1C(CN2C(=O)C(C3C2=O)C(C(O)C34)CC4)CCCC1)O,1
NC(C(c1ccc(Cl)cc1)O)=O,1
CC1(CC(CC2C1)(N)CC3(C)C2)C3,1
Nc1ccc(O)c(C(O)=O)c1,1
